Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Unknown,Wargames,Social Interaction,Strategy and Planning,Conflict Resolution,Exploration,Randomness and Luck,Resource Management,Puzzle Solving,Miscellaneous / Other,Collaboration
2,4,15.0,4,32,5.0625,0.0,56.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,5,107,5.32069,1.0,276.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,360.0,0,33,4.86364,3.0,103.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,3,41.48520605534228,12,83,5.401678418234127,1.3333,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,5,75.0,12,135,5.41448,2.4286,191.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,6,30.0,9,315,5.4814,1.303,702.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,7,15.0,8,93,5.35215,1.0,273.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,6,20.0,10,68,5.32059,1.8333,224.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8,120.0,0,39,5.28962,3.0,130.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,10,60.0,10,59,5.40847,1.6667,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,10.0,4,44,5.09545,1.0,81.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,5,33,5.03939,1.0,59.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,6,30.0,14,127,5.35,2.1667,337.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,30.0,10,31,5.04194,0.0,114.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,45.0,8,61,5.36885,1.75,145.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,45.0,12,346,5.48468,1.8636,792.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2,6,30.0,10,68,5.37353,1.4286,161.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,7,10.0,10,58,5.28448,1.4444,261.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,90.0,12,51,6.29804,3.0,150.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0
2,2,120.0,12,66,5.4303,2.5385,369.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,10,30.0,7,48,5.33514,1.0,94.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,45.0,11,56,5.35714,1.2727,58.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,4,60.0,12,33,5.1604,1.0,114.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,4,25.0,8,555,5.58354,1.25,1501.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,6,30.0,10,121,5.45727,2.5385,322.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,4,60.0,8,39,5.16923,2.2,142.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,5,90.0,9,41,5.19512,1.5,82.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,22.36704767649153,5,64,5.34394459091692,1.1429,158.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,52.895523088023104,7,35,5.13964326986111,2.6667,115.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,30.0,8,35,5.06857,2.0,58.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,15.0,8,57,5.37082,1.0,117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,40.0,8,110,5.36455,1.625,143.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,6,20.0,7,63,5.39,1.3333,146.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,12,60.0,0,170,5.50618,1.4167,504.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,180.0,10,53,5.36122,3.0,187.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,5,20.0,10,106,5.33519,1.0,206.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,7,45.0,10,44,5.14091,1.3333,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4,8,90.0,10,49,5.84082,2.6667,48.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
2,2,20.0,8,34,5.02206,1.5,176.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,8,139,5.44029,1.375,361.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,40,0.0,16,64,5.21875,1.3333,79.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2,4,20.0,6,42,5.08667,1.2,91.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,6,20.0,6,227,5.46806,1.1111,486.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,300.0,12,33,4.87121,4.0,161.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,4,20.0,6,58,5.25586,1.25,142.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,6,60.0,8,61,5.22131,1.0,200.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,5,30.0,10,130,5.41169,1.2857,207.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4,20.0,8,865,5.52133,1.0476,1794.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,12,30.0,12,101,5.43589,2.25,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,30.0,7,41,4.9522,1.0,67.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,30.0,7,99,5.37879,1.1667,174.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,30.0,8,105,5.33171,1.5,156.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,32.25339803081656,8,41,5.139329991845239,1.25,85.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,5,31.172467132095207,8,41,5.144981207321431,1.2,76.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,6,60.0,12,43,5.12884,1.5,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,90.0,12,39,5.26923,2.8571,296.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,6,120.0,8,31,5.05109,0.0,121.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,5,10.0,5,36,5.13889,1.0,101.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,10,93,5.47796,1.8,197.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,9,30.0,8,446,5.48316,1.1579,1074.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,45.0,12,98,5.31939,1.8333,310.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,60.0,12,85,5.32941,2.0,244.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,45.0,8,32,5.03125,1.0,127.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,60.0,12,53,5.50755,2.4,187.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,45.0,8,147,5.48163,1.3333,491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,30.0,10,32,4.90625,1.0,137.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,6,0.0,10,31,4.93548,1.6667,55.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8,60.0,13,40,5.19625,1.0,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,15.0,6,44,5.13182,1.0,78.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,88.5240281677535,12,49,5.413620875952381,2.5,176.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2,4,90.0,8,78,5.33333,1.3,204.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,5,40.0,14,603,5.4857,1.9184,1019.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,1,240.0,12,135,5.52148,2.7826,639.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1,4,10.0,3,101,5.37327,1.1111,290.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,120.0,10,34,5.08644,2.3333,94.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,4,120.0,6,106,5.37508,2.3333,814.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
2,2,60.0,10,197,5.46198,1.4,596.0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2,6,90.0,10,68,5.34559,1.75,137.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
3,6,60.0,10,104,5.36654,1.25,218.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2,5,20.0,12,113,5.33593,1.6667,249.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2,6,15.0,8,37,5.06197,1.0,132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,6,61.51737140408831,10,52,5.353970436631206,1.7143,157.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,10,10.0,7,59,5.28051,1.25,170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,3,182.98469727590413,0,123,5.560437460595233,3.3846,572.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
2,4,50.0,8,167,5.47142,1.0,899.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,2,0.0,0,74,5.22703,1.0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,60.0,0,35,5.02,2.25,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,60.0,10,130,5.40962,2.3571,457.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,4,15.0,3,98,5.4648,1.0,219.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,16,30.0,8,43,5.08465,1.0,126.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,30.0,8,120,5.6245,1.0769,221.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,6,30.0,12,42,5.09762,2.0,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,45.0,8,59,5.44915,1.3333,114.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,6,60.0,10,31,4.99032,2.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,5,60.0,10,73,5.21589,2.0,221.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,6,57.52864700076385,13,120,5.411114240158729,1.75,348.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,4,45.91832976565059,10,83,5.38091694982143,1.3636,210.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,90.0,13,190,5.52004,2.0,806.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
2,4,45.0,8,130,5.31538,1.6,557.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,15.0,8,75,5.41533,1.6,227.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,15.0,8,88,5.36307,0.0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,0.0,10,30,4.88533,3.0,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,25.43038451519092,0,49,5.356064816944444,1.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,8,30.0,7,35,4.87143,1.0,67.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,90.0,8,56,5.34464,2.5,148.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,6,60.0,14,248,5.47628,2.0,551.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
2,4,20.0,7,33,5.01515,0.0,81.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,3,30.0,6,32,4.90625,1.0,151.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,45.0,10,320,5.50005,2.0938,677.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2,8,60.0,10,57,5.18772,2.2,267.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,60.0,10,72,5.39583,3.1,387.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,2,30.0,10,30,4.93,1.0,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,2.0,5,33,5.39091,1.1667,38.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,120.0,12,62,5.35565,2.9091,367.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,2,15.0,7,41,5.20171,1.8333,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,20.0,6,48,5.43125,1.0,134.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,30.0,6,34,5.03676,1.0,25.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,38.1399823717091,8,32,5.053600800535714,1.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,90.0,12,35,8.2,1.5,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,10,60.0,16,129,5.39398,1.8,476.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
2,5,26.120810640175595,8,61,5.3100553076190495,1.0,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,10.0,5,49,5.14286,1.0,130.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,20.0,6,40,5.065,2.3333,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,12,30.0,13,185,5.45757,1.6667,492.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,5,30.0,10,149,5.53872,1.1765,319.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,4,20.0,5,69,5.21159,1.0,153.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,10.0,6,54,5.42593,1.0,162.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,60.0,10,163,5.43681,1.6842,495.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,6,40.0,12,75,5.33667,1.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,8,15.0,6,46,5.15109,1.0,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,10.0,8,66,5.28394,1.25,472.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,8,10.0,7,40,5.0625,1.0,98.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2,4,20.0,6,36,5.01389,1.3333,85.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,0.0,12,37,5.13514,4.0,181.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,6,60.0,12,124,5.32282,1.8571,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,90.0,10,190,5.44895,1.5263,448.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
3,6,30.0,8,37,5.59459,1.75,58.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3,5,60.0,15,32,4.96875,1.0,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,7,40.58088653000817,12,52,5.276524309920636,1.0,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,15.0,4,106,5.33113,1.0714,108.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,20.0,8,45,5.31778,1.3333,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,30.0,8,68,5.28676,1.2857,115.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,20.0,7,59,5.25593,1.8571,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4,20.0,8,56,5.18929,1.1667,76.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,5,20.0,8,38,4.98737,1.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,6,53.44851151217422,10,57,5.251085501746035,1.5,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,20.0,8,76,5.2877,1.125,193.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,2,240.0,12,92,5.38261,2.9167,288.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
4,12,61.522159856289385,12,41,5.133767020714288,0.0,129.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,6,22.908955529741583,6,278,5.485561461507939,1.0,637.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,2,300.0,12,78,5.38141,2.4737,354.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,4,20.0,7,87,5.35747,1.2,278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,8,90.0,8,38,5.12342,1.0,153.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,8,5.0,8,180,5.42244,1.0,351.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,20,90.0,10,52,5.26346,1.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,45.0,10,34,5.04882,3.5,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,60.0,8,61,5.21967,1.75,185.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,8,0.0,12,95,5.41579,1.0,400.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2,7,20.0,10,149,5.48221,1.0,451.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,5,45.0,10,41,5.06098,1.3333,164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,10,30.0,10,61,5.24262,1.3333,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,20.0,8,52,5.2,1.0,199.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,6,45.0,0,36,4.51667,2.3333,42.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
2,4,60.0,8,187,5.6796,1.3333,468.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,2,0.0,7,32,4.7375,1.25,107.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,30.0,10,109,5.32248,1.9091,236.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,60.0,8,42,5.15476,1.5,73.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,120.0,12,35,5.25714,3.0,254.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
2,4,20.0,8,35,5.10857,1.3333,103.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,6,60.0,0,61,5.23279,1.6667,90.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2,4,30.0,0,34,5.04412,1.0,98.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,8,165,5.43028,2.1,480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,8,24.27636713907044,8,162,5.464739248869044,1.1429,392.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0
2,6,0.0,8,30,4.89767,0.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,10,169,5.33396,1.2,390.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,12,45.0,8,34,5.0849,2.0,152.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,0.0,14,43,5.19302,1.4,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,10,60.0,17,70,5.30019,1.0,242.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,6,45.0,8,49,5.16735,1.0,276.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,40.0,11,112,5.32143,1.7308,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,30.0,8,59,5.18729,1.5,182.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,60.0,10,67,5.19343,2.0,174.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,12,60.0,10,282,5.5089,1.2857,820.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,0.0,13,88,5.38409,1.0,341.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,6,20.0,8,161,5.39317,1.0,316.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,15.0,5,96,5.26146,1.0,244.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,10,20.0,15,492,5.46583,1.2917,1126.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2,2,10.0,10,41,5.053,2.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,12,107,5.28925,2.5,281.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
2,8,45.0,7,42,5.11143,1.4,116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,0,45,5.05828,1.5,157.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,25.0,8,539,5.51963,1.2245,1463.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,4,90.0,14,138,5.76383,2.1429,556.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0
2,6,120.0,8,55,5.12727,2.3333,120.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,4,30.0,7,49,4.97653,1.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,15.0,7,34,5.05,1.0,120.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,4,20.0,7,40,5.12575,2.5,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,6,21.76804907766489,6,147,5.452127482251078,1.0714,333.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,6,30.0,6,51,5.12451,1.0,166.0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2,6,120.0,8,84,5.31595,1.75,337.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1,2,30.0,8,74,5.27162,1.0,210.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2,4,50.0,10,161,5.55714,2.1613,563.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,75.0,10,34,5.10294,1.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10,40.0,12,34,4.89706,1.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,60.0,0,30,4.93333,2.2,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,10.0,7,153,5.43556,1.0,445.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,360.0,12,44,5.08636,3.6667,231.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,6,10.0,5,42,5.16238,1.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,8,295,5.54563,1.3636,456.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,4,42.146734177044856,8,33,4.982450315892857,1.75,108.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,99,0.0,12,34,4.86471,0.0,117.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,8,43,5.03023,1.5,110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,2,168.48487236400496,12,64,5.2854259219047615,2.7778,389.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,6,60.0,10,35,5.21,1.5,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
3,8,60.0,7,226,5.42139,1.3125,735.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,20.0,8,51,5.40588,1.0,92.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
3,7,45.0,10,557,5.48223,1.6491,871.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,6,30.0,7,217,5.41309,1.2778,621.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,6,30.0,8,37,5.14324,1.5,63.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,6,60.0,9,235,5.43196,1.7222,789.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2,6,180.0,8,199,5.63467,1.7143,743.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2,6,20.0,6,60,5.20667,1.0,64.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,5,90,5.29478,1.0,253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
